   .229084E-03   .104869E+00   .104869E+00   .000000E+00   .901420E-11
   .233711E-03   .109147E+00   .109147E+00   .000000E+00   .976258E-11
   .238433E-03   .113599E+00   .113599E+00   .000000E+00   .105717E-10
   .243249E-03   .118233E+00   .118233E+00   .000000E+00   .114512E-10
   .248163E-03   .123056E+00   .123055E+00   .000000E+00   .124039E-10
   .253177E-03   .128075E+00   .128075E+00   .000000E+00   .134324E-10
   .258291E-03   .133299E+00   .133299E+00   .000000E+00   .145466E-10
   .263509E-03   .138736E+00   .138736E+00   .000000E+00   .157552E-10
   .268832E-03   .144395E+00   .144394E+00   .000000E+00   .170651E-10
   .274263E-03   .150284E+00   .150283E+00   .000000E+00   .184805E-10
   .279803E-03   .156413E+00   .156412E+00   .000000E+00   .200169E-10
   .285456E-03   .162792E+00   .162791E+00   .000000E+00   .216784E-10
   .291222E-03   .169431E+00   .169430E+00   .000000E+00   .234789E-10
   .297105E-03   .176341E+00   .176340E+00   .000000E+00   .254301E-10
   .303107E-03   .183532E+00   .183531E+00   .000000E+00   .275416E-10
   .309231E-03   .191016E+00   .191015E+00   .000000E+00   .298298E-10
   .315477E-03   .198805E+00   .198804E+00   .000000E+00   .323073E-10
   .321851E-03   .206912E+00   .206911E+00   .000000E+00   .349905E-10
   .328352E-03   .215349E+00   .215347E+00   .000000E+00   .378972E-10
   .334985E-03   .224129E+00   .224128E+00   .000000E+00   .410456E-10
   .341753E-03   .233267E+00   .233266E+00   .000000E+00   .444550E-10
   .348657E-03   .242777E+00   .242776E+00   .000000E+00   .481481E-10
   .355700E-03   .252675E+00   .252674E+00   .000000E+00   .521477E-10
   .362885E-03   .262976E+00   .262974E+00   .000000E+00   .564794E-10
   .370216E-03   .273696E+00   .273694E+00   .000000E+00   .611711E-10
   .377695E-03   .284853E+00   .284851E+00   .000000E+00   .662521E-10
   .385325E-03   .296464E+00   .296461E+00   .000000E+00   .717550E-10
   .393109E-03   .308547E+00   .308545E+00   .000000E+00   .777150E-10
   .401050E-03   .321123E+00   .321120E+00   .000000E+00   .841692E-10
   .409152E-03   .334210E+00   .334207E+00   .000000E+00   .911593E-10
   .417418E-03   .347830E+00   .347827E+00   .000000E+00   .987293E-10
   .425850E-03   .362004E+00   .362001E+00   .000000E+00   .106928E-09
   .434453E-03   .376755E+00   .376752E+00   .000000E+00   .115806E-09
   .443229E-03   .392107E+00   .392103E+00   .000000E+00   .125420E-09
   .452183E-03   .408082E+00   .408078E+00   .000000E+00   .135834E-09
   .461318E-03   .424707E+00   .424703E+00   .000000E+00   .147107E-09
   .470637E-03   .442009E+00   .442004E+00   .000000E+00   .159319E-09
   .480145E-03   .460014E+00   .460008E+00   .000000E+00   .172540E-09
   .489844E-03   .478751E+00   .478745E+00   .000000E+00   .186859E-09
   .499740E-03   .498249E+00   .498243E+00   .000000E+00   .202364E-09
   .509835E-03   .518541E+00   .518534E+00   .000000E+00   .219144E-09
   .520134E-03   .539656E+00   .539649E+00   .000000E+00   .237301E-09
   .530642E-03   .561630E+00   .561622E+00   .000000E+00   .256964E-09
   .541361E-03   .584497E+00   .584488E+00   .000000E+00   .278252E-09
   .552298E-03   .608292E+00   .608282E+00   .000000E+00   .301294E-09
